rmsfrequency,freqcenter,rootvarfreq,peakpeak,crestfactor,marginfactor,kurtfactor,clearancefactor,impulsefactor,shapefactor,rms,stdev,peak,sra
37.854416604779125,10.822610202380769,36.274343066353396,0.48525300000000005,3.7198266710757326,5.3240547966950897,136110.68983018422,5.3240547966950897,4.5622141715991162,3.7198266710757326,0.06589608110130396,0.06589187001495117,0.24512200000000001,0.046040472790054611
98.659855229560932,18.47584646133307,96.914447485682771,0.99112299999999998,2.9674383663901138,4.0213475585384408,2535.6132259364626,4.0213475585384408,3.5234950670655198,2.9674383663901138,0.17174476335290464,0.17154247096669709,0.50964200000000004,0.12673413391436114
48.850969878544205,14.479841878695566,46.655668865020097,0.61324800000000002,3.710314064883605,5.2575428071509167,47502.701277556655,5.2575428071509167,4.526452311537839,3.710314064883605,0.085038623276193756,0.08462047978537296,0.31552000000000002,0.060012825681771589
25.238922096572932,8.5801094632769352,23.735730664866054,0.36088100000000001,4.1460943842584177,6.193869713624812,796677.85555489303,6.193869713624812,5.2221247580051466,4.1460943842584177,0.043935323974198824,0.043918279708064889,0.18215999999999999,0.02940972419863757
123.84395467957496,21.260976975859769,122.0053112315549,1.1964079999999999,2.7805086804091239,3.8264624283043074,1032.1676784903573,3.8264624283043074,3.3280763437076275,2.7805086804091239,0.21558465334904087,0.21558379301297551,0.59943500000000005,0.15665513806328918
36.018327037493243,13.332524317590195,33.459881618151073,0.73043799999999992,7.2036684638303585,11.30888553574178,317117.32103450975,11.30888553574178,9.4260879725568145,7.2036684638303585,0.062699859421325596,0.062697712583807505,0.45166899999999999,0.039939302469062778
25.185631633377252,9.6569949937341022,23.260663972964473,0.33349899999999999,4.0728463726794626,5.904169417306151,749176.42294937931,5.904169417306151,5.0383087552765229,4.0728463726794626,0.043842557185019851,0.042912361427576352,0.178564,0.030243712092101856
22.01622277220633,8.4810335218211232,20.317138960915806,0.32348199999999999,4.5561779876103916,6.711524602740969,1353074.7270192048,6.711524602740969,5.6944694030453462,4.5561779876103916,0.038325324531841329,0.037429125951517574,0.17461699999999999,0.026017486388813484
5.9817662070292608,1.2692460797001905,5.8455574023973913,0.14230180000000001,9.2235237355686621,14.495770962565684,520142851.61603004,14.495770962565684,12.097636920449363,9.2235237355686621,0.010412918397946593,0.010242509960146867,0.096043799999999999,0.0066256427649158088
26.643539554482125,9.0224440460315307,25.069377802958808,0.44511800000000001,5.3852216772068644,7.7284310491755699,579549.19338239951,7.7284310491755699,6.6214263953420325,5.3852216772068644,0.046380449120071672,0.046380223307572251,0.24976899999999999,0.032318202544699429
24.870156433473017,9.0559305283217988,23.162789194991799,0.39139699999999999,4.5802608963975251,6.6519256466630532,798297.2988393167,6.6519256466630532,5.6750325668864523,4.5802608963975251,0.043293385351905023,0.043270617293691811,0.198295,0.029810164835422495
26.837254198365329,7.8413737404598711,25.666146395010369,0.38372600000000001,4.4165522547945093,6.3564934652845091,559862.90072618169,6.3564934652845091,5.4390385674974953,4.4165522547945093,0.046717663031386469,0.046661899889833554,0.20633099999999999,0.032459877623859851
18.566234388463528,8.2585753689103782,16.6283189842928,0.35526999999999997,5.6180964902246018,8.3567422329370054,2843178.4189994591,8.3567422329370054,7.0668982307356245,5.6180964902246018,0.032319665622677997,0.032244033578866675,0.18157499999999999,0.021727964670771569
33.255427595210548,7.5875124155020384,32.378281607968226,0.42960399999999999,3.8639136507468206,5.7301977466086429,247542.66977191935,5.7301977466086429,4.839652602594942,3.8639136507468206,0.05789026883578683,0.057829230212337865,0.22368299999999999,0.039035825619174208
25.034652171322229,7.0633425959972422,24.017556093629917,0.34809200000000001,4.1460324895323311,6.05064704336968,772266.28404545656,6.05064704336968,5.1492324378923149,4.1460324895323311,0.043579735676499941,0.043534742196929599,0.18068300000000001,0.029861764982307647
41.922767628213911,9.9526711550500533,40.724228445590647,0.475051,3.3241720916609392,4.7035619075522934,85897.796592070648,4.7035619075522934,4.0456714339745394,3.3241720916609392,0.07297817119894888,0.072972170682945384,0.242592,0.051576231963797722
87.965831944898412,16.258396222362208,86.450287113663123,0.87656100000000003,2.9336860798930195,4.004707290772811,4074.2542476466183,4.004707290772811,3.4972599461538691,2.9336860798930195,0.15312885829160761,0.15293488726075308,0.44923200000000002,0.1121759887508056
46.315692518891439,11.809022532518926,44.78493452413386,0.57799800000000001,3.7084154017844488,5.3893874954215901,63042.782284798152,5.3893874954215901,4.5932080075661492,3.7084154017844488,0.080625271876534732,0.080233714921756391,0.29899199999999998,0.055477918456225433
25.09803642613614,7.2257013415329592,24.035404564321887,0.32464700000000002,3.9609454993011073,5.836168013248102,775618.31531600689,5.836168013248102,4.9473755109788335,3.9609454993011073,0.043690073501524998,0.043670170028317766,0.17305400000000001,0.029651990759547601
126.16563867607498,27.916439936180087,123.03837110361771,1.5503529999999999,3.7544839866677018,5.2446452423312815,1019.4000335891138,5.2446452423312815,4.5364738144210159,3.7544839866677018,0.21962618642884663,0.21962510769574209,0.82458299999999995,0.15722378957961072
30.299069460888386,8.7897273061507022,28.996108429912596,0.43087600000000004,4.3896063159845973,6.4625270210721331,384981.96912400954,6.4625270210721331,5.4875027593099697,4.3896063159845973,0.052743909893903207,0.0527365873290827,0.23152500000000001,0.035825768967011611
27.406803125252988,7.099693557149485,26.471252500419148,0.36175299999999999,3.8696584268938445,5.4927718839519875,486637.90150864108,5.4927718839519875,4.7248480091337326,3.8696584268938445,0.047709120452833341,0.047003917828234106,0.184618,0.033611080871461467
25.297762064632391,6.4094298490440824,24.472351225187506,0.354879,4.1107457810719099,5.8561905770231979,702502.15356683114,5.8561905770231979,5.0320373400902207,4.1107457810719099,0.044037751211361817,0.043259147752602735,0.18102799999999999,0.030912245361389798
5.4317021091030524,1.3348537067927777,5.2651261507675313,0.1297924,9.9954632070267415,15.457060875538417,660366909.33659172,15.457060875538417,12.944521032888142,9.9954632070267415,0.0094553797100227922,0.0093144570496950709,0.094510899999999995,0.0061144159786268477
58.086018735263963,20.168482821488269,54.472175219948475,0.83799899999999994,4.1939368371201287,6.0514716412037073,25735.815233005404,6.0514716412037073,5.1717813185109227,4.1939368371201287,0.10111477985233501,0.10111233011123619,0.42406899999999997,0.070077003602325036
78.196558266820318,21.680961280469713,75.130803554407677,1.0109460000000001,3.9057399000057016,5.2947748266288306,6594.8243525160869,5.2947748266288306,4.6425318940276101,3.9057399000057016,0.13612273566891228,0.13611627466942053,0.53166000000000002,0.10041220210652595
75.153880630080707,17.471075833382439,73.094919679719354,0.83828100000000005,3.3215922074642514,4.6773064923791958,8130.2642548543008,4.6773064923791958,4.0303053596209208,3.3215922074642514,0.13082611376058778,0.13081564409235999,0.43455100000000002,0.092906248651445089
63.34996002848942,18.798667106144343,60.496508582260958,0.92089200000000004,4.4577562224657754,6.3637993292677697,17438.768849085649,6.3637993292677697,5.460283824462941,4.4577562224657754,0.11027812546646593,0.1102456620101314,0.491593,0.0772483503273136
72.263666062162756,15.21104011909382,70.644615444059809,0.83887,3.503973643252694,5.0029282157231219,9864.9836563082517,5.0029282157231219,4.2856617927059917,3.503973643252694,0.12579489598866608,0.12577205979383541,0.44078200000000001,0.088104802026684581
93.417603799568226,16.135040172362132,92.013635828008461,1.0294020000000002,3.1910751003246753,4.5085500788596491,3500.1288850039205,4.5085500788596491,3.8827130240681358,3.1910751003246753,0.16261917494426928,0.16260966746868777,0.51893,0.11509908749449964
73.116185404533169,18.272461830983918,70.796141891668825,1.0447280000000001,4.2092901853472791,6.2684579588276836,11401.180303851619,6.2684579588276836,5.294775253580176,4.2092901853472791,0.12727894167643342,0.12727609153486807,0.53575399999999995,0.085468228951829123
143.02745452799212,28.039084360021054,140.25213901045666,1.5294030000000001,3.2191691442794648,4.407635725507979,620.022374004977,4.407635725507979,3.8529199111169037,3.2191691442794648,0.24897884021543021,0.24883824512555877,0.80150500000000002,0.18184465548309955
84.50999131392723,21.686479590570762,81.680078567835693,1.0711470000000001,3.7415589062285526,5.3899757027993251,5750.7214298905083,5.3899757027993251,4.6098876531619153,3.7415589062285526,0.14711301192764836,0.14688676947418591,0.55043200000000003,0.10212142509550255
59.784405487093935,12.99966713154949,58.353952684579816,0.73456299999999997,3.7334503459785342,5.397886615591192,22521.555542627597,5.397886615591192,4.6063539061293621,3.7334503459785342,0.10407129169898272,0.10406872811146978,0.38854499999999997,0.071980948780534071
205.53931970578969,40.288731288401316,201.55205301928783,2.3478000000000003,3.3000740686674463,4.3918727840338194,129.83842560919314,4.3918727840338194,3.8795558560238455,3.3000740686674463,0.35779802981112635,0.35779755422958454,1.18076,0.26885113892472612
65.145602297475023,15.88927224611594,63.178164947943777,0.78043700000000005,3.6238865182780122,5.2262956287013074,15818.232725154618,5.2262956287013074,4.464424849926778,3.6238865182780122,0.11340393743766575,0.11340065125799539,0.41096300000000002,0.078633707160213021
52.227290032524422,16.122271837893678,49.676575716593888,0.76879900000000001,4.5851533969982627,6.6161122365382976,39277.223378323724,6.6161122365382976,5.6546688202476698,4.5851533969982627,0.090916042257802338,0.090552684956246757,0.41686400000000001,0.063007395445593722
36.725307089309929,11.995397811262595,34.711073336237739,0.5788930000000001,4.9826410291578229,7.3706253405832758,178042.0194696461,7.3706253405832758,6.2444361768373087,4.9826410291578229,0.063930553723602457,0.063376952159710884,0.31854300000000002,0.043217906932004231
7.3797801859961005,1.8594727599461842,7.1416746389512022,0.19763930000000002,9.1701674781532567,15.089782949608198,228754501.2007013,15.089782949608198,12.405337158149436,9.1701674781532567,0.012846548362465052,0.012831540318724983,0.11780500000000001,0.0078069380052321283
65.274009211736967,25.640250597009395,60.027275699439187,0.96980599999999995,4.4108966013451303,6.3756300427915811,16250.853997333597,6.3756300427915811,5.4455523721731449,4.4108966013451303,0.113627465184098,0.1136255922096862,0.50119899999999995,0.078611681768873315
81.814612498211858,27.894698806059051,76.912395598835772,1.0837460000000001,3.9464416004331082,5.4164462860212188,5712.692797773223,5.4164462860212188,4.7257217100708511,3.9464416004331082,0.14242095966612461,0.14240963126889289,0.562056,0.10376840650124342
79.487348842770899,22.476344358302427,76.243377222807737,0.9082380000000001,3.4143309800138737,4.8858276656692876,6710.8306715917088,4.8858276656692876,4.1793587929620326,3.4143309800138737,0.1383697136468241,0.13835217262791405,0.47244000000000003,0.096696001645666427
68.767677781196625,23.937574897428931,64.46693738226179,0.99517999999999995,4.3274632730703173,6.2348862744333688,12957.089622728743,6.2348862744333688,5.331362751730282,4.3274632730703173,0.11970916153667432,0.11967943819742373,0.51803699999999997,0.083086840272331916
81.680546032092465,30.033229210963292,75.958651536625624,1.0607070000000001,3.9132602184648571,5.6750877475744268,6529.6722389862753,5.6750877475744268,4.8361202373612517,3.9132602184648571,0.14218757990448136,0.14216813584255181,0.55641700000000005,0.098045532465611068
91.37191313615736,21.347450607569765,88.843192551364638,1.0311270000000001,3.3318268692118633,4.7302205145373435,3830.9889922041657,4.7302205145373435,4.0633240834812545,3.3318268692118633,0.15905808458929907,0.1590484002324799,0.52995400000000004,0.11203579164465954
60.619610578309789,18.66202151811061,57.675524614202722,0.87183299999999997,4.2352349210900293,6.2702131211640681,23874.320511440957,6.2702131211640681,5.3093997014596495,4.2352349210900293,0.10552519714419394,0.10552163976391861,0.44692399999999999,0.071277322056483516
134.32284328343803,28.437573783731214,131.27806604700532,1.4178809999999999,3.1002532792885051,4.2520229105232872,776.78388874566213,4.2520229105232872,3.7093708776005028,3.1002532792885051,0.23382605700085446,0.23369371160241878,0.72492000000000001,0.17048826294089411
88.324345063829824,24.436609674283186,84.876628341264862,1.1507080000000001,3.8065025861735067,5.4170419658596716,4591.3322932145238,5.4170419658596716,4.6525987219998761,3.8065025861735067,0.15375294952533702,0.15353379960206853,0.58526100000000003,0.10804069890699482
57.44570658403611,14.600682013571799,55.559241262617419,0.78657500000000002,4.2337340952670255,6.1235918366978428,26642.406206134707,6.1235918366978428,5.2257229241345744,4.2337340952670255,0.10000013946867804,0.09999365099289155,0.42337399999999997,0.069138180873319785
182.34803277670213,39.628147868161307,177.98992936138933,2.0506700000000002,3.3061440933768393,4.4884120330965471,218.37588284156982,4.4884120330965471,3.9312537991860697,3.3061440933768393,0.31742718113901064,0.31742562181952744,1.0494600000000001,0.23381543233141622
59.29304964640032,16.886565403300963,56.837572478515767,0.78841099999999997,4.0256665379596761,5.8971504905145915,24856.87763819861,5.8971504905145915,5.011775881519938,4.0256665379596761,0.10321595096910187,0.10321344577994211,0.41551300000000002,0.070459962089884184
50.203737895254228,17.975793874231911,46.875218754119032,0.715476,4.2536577889974376,6.191189386154905,47216.272300326491,6.191189386154905,5.2740089414473488,4.2536577889974376,0.087393490130200965,0.087015892697447098,0.37174200000000002,0.060043713221131778
40.907278031610481,15.266910259091723,37.951638266303085,0.59803099999999998,4.4692188604219005,6.5407723880540996,111255.02498664385,6.5407723880540996,5.5630385499272785,4.4692188604219005,0.071210430712707648,0.070620364281351752,0.31825500000000001,0.048657097528917663
6.3254967066671783,1.4381116343664706,6.1598493092897266,0.21651919999999999,14.991086781014312,25.163883847485774,1032953792.0557634,25.163883847485774,20.749578954997702,14.991086781014312,0.011011276394521086,0.010961444410116749,0.165071,0.0065598379407753029
50.187672271761535,15.837060004742291,47.623418382807557,0.766706,4.5183384054033064,6.5125641678583799,46048.583421542688,6.5125641678583799,5.5679265888356833,4.5183384054033064,0.087365523469410192,0.087365297291313634,0.39474700000000001,0.060613145579156778
72.09992026014514,15.970846419465675,70.308822818797978,0.87367799999999995,3.5970722291364847,4.8300436834604881,8854.079179453769,4.8300436834604881,4.2515820876888437,3.5970722291364847,0.12550985113478794,0.1255040580981264,0.45146799999999998,0.093470790242738647
70.809790121227607,14.458278404620815,69.317995950451248,0.80835800000000002,3.3056604079956049,4.6850972933474182,10295.781871015084,4.6850972933474182,4.0228059336427853,3.3056604079956049,0.12326402283018231,0.12324619471650133,0.40746900000000003,0.08697129952425614
56.307117289848733,15.399750797388572,54.160309571411361,0.748475,4.0388964890850589,5.7982247157376481,27986.274066342594,5.7982247157376481,4.960928324932774,4.0388964890850589,0.098018109914394164,0.09798653125480003,0.39588499999999999,0.068276932924914352
69.699986759548551,12.923631635168292,68.491370986714244,0.786246,3.26501387272778,4.6597161183134022,11129.896394843985,4.6597161183134022,3.9888032148202659,3.26501387272778,0.12133210315245389,0.12129448725151723,0.39615099999999998,0.08501612328765383
84.084067136876882,13.248263093276273,83.033811614848503,0.92122300000000001,3.1470864883881395,4.4061332600828527,5098.1685172087691,4.4061332600828527,3.8056586535310584,3.1470864883881395,0.14637157310409049,0.14635345002989569,0.460644,0.10454608901033058
61.706648638241582,15.326930631290351,59.772867453276945,0.83151200000000003,3.9115139416060045,5.7180848108186586,21243.144148527954,5.7180848108186586,4.863882458510254,3.9115139416060045,0.10741748751826947,0.10741488823750907,0.42016500000000001,0.073480022402788558
121.12460482652762,23.61953593772898,118.79935781168516,1.3231790000000001,3.1796216486185198,4.3799975851925881,1211.9843584688078,4.3799975851925881,3.8186126815847734,3.1796216486185198,0.2108508728676213,0.21069046786263201,0.67042599999999997,0.15306538119256094
80.338509761933693,18.695756023607,78.132866691771099,1.012138,3.700456483783459,5.2465505560304679,6669.9808544683192,5.2465505560304679,4.5144632856699829,3.700456483783459,0.13985139462331361,0.13960540097779456,0.51751400000000003,0.098638904642815509
48.172061184905708,10.843761288365776,46.93570410597075,0.59416899999999995,3.8051299270698231,5.550392242454234,55609.132439315363,5.550392242454234,4.7212856673504691,3.8051299270698231,0.083856794936228427,0.083848472118956519,0.31908599999999998,0.0574889099835778
166.61280688426442,34.749981666322775,162.94866121586702,2.18953,3.9856821921164505,5.4229290131213466,316.40418145274151,5.4229290131213466,4.7458209664075399,3.9856821921164505,0.29003566874612097,0.29003517499893278,1.1559900000000001,0.21316709055253366
59.310379909131932,13.660664948997782,57.715746535211544,0.75128899999999998,3.8915264182685001,5.6021207248047951,23314.385803949343,5.6021207248047951,4.7921641895189717,3.8915264182685001,0.10324611908423602,0.10324363988616563,0.401785,0.07172016094208683
42.434954579221063,14.414325389335273,39.911810203383645,0.72472399999999992,5.0965364912341462,7.4379158089231616,94699.179301338416,7.4379158089231616,6.3289161897627464,5.0965364912341462,0.073869774237373093,0.073366701794470857,0.37647999999999998,0.050616329852556582
32.613990106707746,11.053250950851039,30.683839298528813,0.53591,4.9322688230063401,7.2586163099453866,279771.95688424603,7.2586163099453866,6.1613687889001962,4.9322688230063401,0.056773669491380047,0.056130232876197166,0.28002300000000002,0.038578013776031497
5.4700666771501565,1.2793326210893321,5.3183585340859869,0.20490930000000002,13.328693140412694,21.528733364699615,1093774936.7828126,21.528733364699615,17.82147178763309,13.328693140412694,0.0095221638507967232,0.0094344412698513409,0.126918,0.0058952841233152068
39.330710399523888,21.403546419585158,32.996863202369397,0.63829599999999997,4.7929206018347603,7.1079312640887453,138970.43724535848,7.1079312640887453,6.0176573223453085,4.7929206018347603,0.068465978734215074,0.068465911853098083,0.328152,0.046167019320785443
61.0635367115242,22.329267240318242,56.834490762477266,0.80574999999999997,3.8705911978317582,5.4790079365546163,20042.968241519062,5.4790079365546163,4.7202739494485177,3.8705911978317582,0.10629797335106837,0.10628402816482517,0.41143600000000002,0.075093156418883519
53.384344592499957,18.018916827299989,50.251436635599028,0.787026,4.2943513789794512,6.1440670695599389,35899.443187379497,6.1440670695599389,5.2732905730577437,4.2943513789794512,0.092930215713936254,0.092904450598506036,0.39907500000000001,0.064952904237841155
51.384519524911852,19.785586864546431,47.42256213271839,0.71795399999999998,4.0319861887742734,5.815104423890606,42254.252111423921,5.815104423890606,4.972023284297328,4.0319861887742734,0.089448967113064437,0.089423425326395287,0.36065700000000001,0.062020726320629306
61.23125311622357,15.778405721653142,59.163403139660097,0.783439,3.8830309717619533,5.5797843666361731,20252.905228249681,5.5797843666361731,4.7728796553254158,3.8830309717619533,0.10658993013702218,0.10656196326070896,0.41389199999999998,0.074177060044619395
68.012828064306788,15.279764340715026,66.274230157710406,0.79689300000000007,3.5508215219651911,4.8805049922427672,11716.333582415036,4.8805049922427672,4.2532901151158624,3.5508215219651911,0.11839513684352429,0.11838241612914246,0.4204,0.086138627184727271
76.142920426169098,16.679181186291103,74.293668949519443,1.0539350000000001,4.0053848930282152,5.8983415245540129,9512.0034490397957,5.8983415245540129,5.0080330180150314,4.0053848930282152,0.13254781105408742,0.13254242122917051,0.53090499999999996,0.090009199669078652
178.22703402533935,28.61564730676368,175.91481002657048,1.795744,3.0647524503404431,4.2763853965520351,253.07583018214706,4.2763853965520351,3.7014478958544661,3.0647524503404431,0.31025344311067482,0.31013434184756361,0.95084999999999997,0.22234899613272729
85.885033260320057,21.01473726310244,83.274364337946494,1.117332,4.3106108543728983,6.3016150668667716,5542.8214468457745,6.3016150668667716,5.3612874960482042,4.3106108543728983,0.14950665271633662,0.1492862281484956,0.64446499999999995,0.1022698138749428
41.836163957765905,12.395291135638859,39.957744835811539,0.59455000000000002,4.5081787743558595,6.6908475693059648,105831.91848136355,6.6908475693059648,5.6590092387831366,4.5081787743558595,0.072827413559461401,0.072821956342341898,0.32831900000000003,0.049069866948718462
340.58819739005071,44.477699195373667,337.67151860305012,3.2168700000000001,2.8197570867330413,3.7838911899934886,17.989849430500271,3.7838911899934886,3.336082645226544,2.8197570867330413,0.59288795047836562,0.59288734988750025,1.6718,0.44182031566369562
75.987561967215001,16.50914991342415,74.17248507942432,1.0006889999999999,4.0876305110116427,5.9681495882684592,9429.7922233208101,5.9681495882684592,5.0827367803624188,4.0876305110116427,0.13227736669041121,0.13227647795714978,0.54070099999999999,0.090597762673853111
51.655884244114112,17.492541068654955,48.603923545355215,0.86615599999999993,5.1729315373788483,7.3345626178942407,39507.348615210423,7.3345626178942407,6.3131859835831809,5.1729315373788483,0.089921352455342468,0.089567365654870917,0.46515699999999999,0.063419868945579605
39.802186972436992,13.715218873866368,37.364513365368126,0.59322200000000003,4.6062077577535483,6.7393746391529357,122549.25421771266,6.7393746391529357,5.730245349740585,4.6062077577535483,0.069286714100722471,0.068738480076022665,0.31914900000000002,0.047355877523988413
6.058770389821202,1.77767029150639,5.7921142056480326,0.22663919999999999,16.384333524220231,25.484869162496683,1303028817.0063057,25.484869162496683,21.390751313714251,16.384333524220231,0.010546965474338645,0.010368616770272796,0.17280499999999999,0.0067806900988253201
44.015279950551204,27.078854631859645,34.699863125839677,0.77946199999999999,5.4696267490615691,8.0844796888756498,87249.947320309133,8.0844796888756498,6.8530144162308373,5.4696267490615691,0.07662076760025778,0.076619619959085505,0.41908699999999999,0.051838462848347457
49.629862043202323,29.072889050497054,40.223007454500255,0.819913,5.1231270213301974,7.5489349042841862,52854.08199294396,7.5489349042841862,6.4040388274292006,5.1231270213301974,0.086394500498853194,0.086385231017185163,0.44261,0.0586321124253978
53.335633733496252,23.729663913700627,47.766022194615267,0.72546200000000005,3.9722368217840462,5.7101517885279742,35885.256821903975,5.7101517885279742,4.8882831804284175,3.9722368217840462,0.092845420992386726,0.092829969827477044,0.36880400000000002,0.064587424933422719
51.344573174986891,24.763280828566003,44.978273834454328,0.75340800000000008,4.4182985107299597,6.3959380411458122,43288.827672096959,6.3959380411458122,5.4620045386386868,4.4182985107299597,0.089379429443475211,0.089338375982874807,0.39490500000000001,0.061743093422658296
65.050411453668715,38.304220367523151,52.577017149395409,1.070441,4.7642390127520118,7.0278840206507258,18102.639592665055,7.0278840206507258,5.9602548595023874,4.7642390127520118,0.11323823144808327,0.11321166613968571,0.53949400000000003,0.076764784167574693
62.183025842387153,22.390567715523773,58.011991693886316,0.792157,3.7497383135582933,5.2902678482966321,18165.059129998586,5.2902678482966321,4.561254097807053,3.7497383135582933,0.10824675378875341,0.10823213764614836,0.40589700000000001,0.07672522670675197
53.814192402040099,17.125937801343483,51.016365592898765,0.76030399999999998,4.1524155864084049,6.1350181662880505,38392.872021237679,6.1350181662880505,5.1992986629544227,4.1524155864084049,0.093678484704960652,0.09367387866395728,0.388992,0.063405191224618143
152.637110727676,28.300902471428088,149.99048800039134,1.716944,3.4070033685951615,4.7983457160554934,486.64481950219772,4.7983457160554934,4.1396873759530299,3.4070033685951615,0.26570710447324142,0.26557559716518742,0.90526499999999999,0.18866189590527838
76.860414978303368,23.406015560644409,73.209847877262192,0.9888840000000001,3.7799556261258092,5.4676671875602647,8405.1063974842964,5.4676671875602647,4.672171298465682,3.7799556261258092,0.13379680875205258,0.13356958997283877,0.50574600000000003,0.092497583091861457
